url,status,elapsed_s,purpose
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Yassine%20Zakir,200,1.41,search:Yassine Zakir
https://www.transfermarkt.us/yassine-zakir/profil/spieler/341987,200,1.35,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Tomas%20Nemcik,200,1.39,search:Tomas Nemcik
https://www.transfermarkt.us/tomas-nemcik/profil/spieler/482829,200,2.48,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Maxime%20Bastian,200,1.75,search:Maxime Bastian
https://www.transfermarkt.us/maxime-bastian/profil/spieler/847487,200,1.72,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Brandon%20Bokangu,200,1.48,search:Brandon Bokangu
https://www.transfermarkt.us/brandon-bokangu/profil/spieler/864769,200,1.43,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Christopher%20Wooh,200,1.56,search:Christopher Wooh
https://www.transfermarkt.us/christopher-wooh/profil/spieler/572326,200,1.48,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Musa%20Juwara,200,1.39,search:Musa Juwara
https://www.transfermarkt.us/musa-juwara/profil/spieler/562030,200,1.4,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Mihailo%20Orescanin,200,1.39,search:Mihailo Orescanin
https://www.transfermarkt.us/mihailo-orescanin/profil/spieler/596055,200,1.39,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Yuki%20Ohashi,200,1.46,search:Yuki Ohashi
https://www.transfermarkt.us/yuki-ohashi/profil/spieler/592116,200,1.43,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Rodrigo%20Zalazar,200,2.25,search:Rodrigo Zalazar
https://www.transfermarkt.us/rodrigo-zalazar/profil/spieler/606752,200,1.54,profile_verify
https://www.transfermarkt.us/rodrigo-zalazar/profil/spieler/965039,200,1.42,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Teo%20Quintero,200,1.49,search:Teo Quintero
https://www.transfermarkt.us/teo-quintero/profil/spieler/627069,200,1.54,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Valery%20Fernandez,200,1.75,search:Valery Fernandez
https://www.transfermarkt.us/valery-fernandez/profil/spieler/331496,200,1.68,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Angelos%20Liasos,200,1.51,search:Angelos Liasos
https://www.transfermarkt.us/angelos-liasos/profil/spieler/494679,200,1.52,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Panagiotis%20Liagas,200,1.59,search:Panagiotis Liagas
https://www.transfermarkt.us/panagiotis-liagas/profil/spieler/586744,200,2.09,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Marios%20Vichos,200,1.67,search:Marios Vichos
https://www.transfermarkt.us/marios-vichos/profil/spieler/586746,200,1.79,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Anttoni%20Huttunen,200,1.69,search:Anttoni Huttunen
https://www.transfermarkt.us/anttoni-huttunen/profil/spieler/609111,200,1.73,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Nathana%C3%ABl%20Mbuku,200,1.67,search:Nathanaël Mbuku
https://www.transfermarkt.us/nathanael-mbuku/profil/spieler/557614,200,1.47,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Mohamed%20Ciss%C3%A9,200,1.64,search:Mohamed Cissé
https://www.transfermarkt.us/mohamed-cisse/profil/spieler/800246,200,1.53,profile_verify
https://www.transfermarkt.us/mohamed-cisse/profil/spieler/15514,200,1.95,profile_verify
https://www.transfermarkt.us/mohamed-cisse/profil/spieler/100221,200,1.4,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Javi%20Mier,200,1.64,search:Javi Mier
https://www.transfermarkt.us/javi-mier/profil/spieler/353018,200,1.44,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Nana%20Antwi,200,1.41,search:Nana Antwi
https://www.transfermarkt.us/nana-antwi/profil/spieler/608977,200,1.42,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Simon%20Elisor,200,1.51,search:Simon Elisor
https://www.transfermarkt.us/simon-elisor/profil/spieler/804661,200,1.55,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=L%C3%A9o%20Leroy,200,1.72,search:Léo Leroy
https://www.transfermarkt.us/leo-leroy/profil/spieler/650350,200,1.57,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Christian%20Manrique,200,1.69,search:Christian Manrique
https://www.transfermarkt.us/christian-manrique/profil/spieler/454626,200,1.47,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Ricard%20S%C3%A1nchez,200,1.62,search:Ricard Sánchez
https://www.transfermarkt.us/ricard-sanchez/profil/spieler/388545,200,1.44,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Nathan%20Zohore,200,1.61,search:Nathan Zohore
https://www.transfermarkt.us/nathan-zohore/profil/spieler/656096,200,1.6,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Thibaut%20Vargas,200,1.6,search:Thibaut Vargas
